Timestamp,Event,Detail,Result
2026-05-18 11:21:02,FACE_MATCH,conf=44.7,GRANTED
2026-05-18 11:21:02,FACE_MATCH,conf=46.0,GRANTED
2026-05-18 11:21:02,FACE_MATCH,conf=46.4,GRANTED
2026-05-18 11:21:02,FACE_MATCH,conf=48.1,GRANTED
2026-05-18 11:21:02,FACE_MATCH,conf=48.5,GRANTED
2026-05-18 11:21:02,FACE_MATCH,conf=46.6,GRANTED
2026-05-18 11:21:02,FACE_MATCH,conf=45.4,GRANTED
2026-05-18 11:21:02,FACE_MATCH,conf=42.4,GRANTED
2026-05-18 11:21:02,FACE_MATCH,conf=42.5,GRANTED
2026-05-18 11:21:02,FACE_MATCH,conf=44.4,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=47.2,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=42.7,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=39.6,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=41.0,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=42.8,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=45.7,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=43.6,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=46.2,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=44.2,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=44.2,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=46.7,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=43.7,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=45.8,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=45.5,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=42.3,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=42.5,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=42.3,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=42.3,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=43.8,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=46.3,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=46.8,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=46.7,GRANTED
2026-05-18 11:21:03,FACE_MATCH,conf=49.2,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=48.2,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=44.4,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=44.2,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=45.6,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=44.7,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=47.7,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=48.1,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=46.6,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=48.9,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=52.7,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=48.8,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=49.6,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=48.3,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=46.8,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=46.4,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=46.3,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=47.1,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=47.3,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=48.1,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=48.5,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=49.8,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=47.9,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=50.9,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=51.5,GRANTED
2026-05-18 11:21:04,FACE_MATCH,conf=50.6,GRANTED
2026-05-18 11:21:04,FACE_NO_MATCH,conf=56.7,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=55.5,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=59.1,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=58.3,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=56.8,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=60.2,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=65.3,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=72.6,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=76.5,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=64.9,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=65.3,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=60.4,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=57.5,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=57.0,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=55.8,DENIED
2026-05-18 11:21:05,FACE_NO_MATCH,conf=55.1,DENIED
2026-05-18 11:21:05,FACE_MATCH,conf=54.1,GRANTED
2026-05-18 11:21:05,FACE_MATCH,conf=50.6,GRANTED
2026-05-18 11:21:05,FACE_MATCH,conf=52.7,GRANTED
2026-05-18 11:21:05,FACE_MATCH,conf=51.0,GRANTED
2026-05-18 11:21:05,FACE_MATCH,conf=53.1,GRANTED
2026-05-18 11:21:05,FACE_MATCH,conf=52.6,GRANTED
2026-05-18 11:21:05,FACE_MATCH,conf=53.1,GRANTED
2026-05-18 11:21:05,FACE_MATCH,conf=51.2,GRANTED
2026-05-18 11:21:05,FACE_MATCH,conf=53.4,GRANTED
2026-05-18 11:21:05,FACE_MATCH,conf=51.3,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=51.0,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=53.5,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=50.9,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=52.3,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=49.1,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=51.0,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=50.3,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=51.5,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=52.8,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=51.6,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=49.7,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=49.0,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=49.9,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=51.7,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=50.7,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=50.9,GRANTED
2026-05-18 11:21:06,FACE_NO_MATCH,conf=55.7,DENIED
2026-05-18 11:21:06,FACE_MATCH,conf=51.4,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=52.2,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=52.5,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=51.4,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=51.3,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=51.5,GRANTED
2026-05-18 11:21:06,FACE_MATCH,conf=49.7,GRANTED
2026-05-18 11:21:06,FACE_NO_MATCH,conf=55.5,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=60.2,DENIED
2026-05-18 11:21:07,FACE_MATCH,conf=54.8,GRANTED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=55.5,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=55.3,DENIED
2026-05-18 11:21:07,FACE_MATCH,conf=54.1,GRANTED
2026-05-18 11:21:07,FACE_MATCH,conf=53.0,GRANTED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=57.2,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=57.3,DENIED
2026-05-18 11:21:07,FACE_MATCH,conf=54.3,GRANTED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=55.0,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=55.7,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=55.9,DENIED
2026-05-18 11:21:07,FACE_MATCH,conf=53.8,GRANTED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=57.8,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=55.2,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=56.2,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=56.7,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=58.2,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=57.8,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=60.8,DENIED
2026-05-18 11:21:07,FACE_NO_MATCH,conf=69.0,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=74.7,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=77.3,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=78.4,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=75.4,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=70.8,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=70.4,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=70.4,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=70.5,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=71.4,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=64.2,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=62.8,DENIED
2026-05-18 11:21:08,FACE_NO_MATCH,conf=62.6,DENIED
2026-05-18 11:21:08,FACE_MATCH,conf=49.9,GRANTED
2026-05-18 11:21:08,FACE_MATCH,conf=50.2,GRANTED
2026-05-18 11:21:08,FACE_MATCH,conf=50.2,GRANTED
2026-05-18 11:21:08,FACE_MATCH,conf=47.3,GRANTED
2026-05-18 11:21:08,FACE_MATCH,conf=45.2,GRANTED
2026-05-18 11:21:08,FACE_MATCH,conf=46.5,GRANTED
2026-05-18 11:21:08,FACE_MATCH,conf=44.7,GRANTED
2026-05-18 11:21:08,FACE_MATCH,conf=45.4,GRANTED
2026-05-18 11:21:08,FACE_MATCH,conf=42.5,GRANTED
2026-05-18 11:21:08,LED_RELAY,Low brightness,ON
2026-05-18 11:21:09,FACE_MATCH,conf=43.5,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=43.9,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=44.4,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=44.0,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=41.5,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=45.0,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=43.7,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=44.1,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=44.8,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=44.0,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=49.8,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=44.8,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=45.4,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=51.0,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=42.3,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=41.9,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=44.8,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=40.2,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=42.5,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=42.5,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=41.4,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=41.4,GRANTED
2026-05-18 11:21:09,FACE_MATCH,conf=42.3,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=40.7,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=42.4,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=41.8,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=41.8,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=45.5,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=41.4,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=42.9,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=42.3,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=42.3,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=42.5,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=49.0,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=49.0,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=39.9,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=43.8,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=44.7,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=43.3,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=40.9,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=41.0,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=41.2,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=42.2,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=45.0,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=43.3,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=51.1,GRANTED
2026-05-18 11:21:10,FACE_MATCH,conf=47.4,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=46.7,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=47.3,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=46.3,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=45.5,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=44.3,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=44.8,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=47.0,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=45.3,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=49.8,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=46.9,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=46.5,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=46.2,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=44.5,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=46.2,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=45.6,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=45.0,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=46.4,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=43.4,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=43.4,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=41.2,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=41.7,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=43.9,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=45.9,GRANTED
2026-05-18 11:21:11,FACE_MATCH,conf=42.2,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=42.8,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=44.3,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=42.0,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=44.2,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=43.5,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=43.1,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=42.8,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=45.3,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=43.6,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=43.2,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=43.2,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=43.8,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=43.7,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=42.8,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=42.4,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=43.8,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=41.5,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=42.3,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=42.2,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=43.8,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=42.1,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=41.7,GRANTED
2026-05-18 11:21:12,FACE_MATCH,conf=44.8,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=44.7,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=44.3,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=42.6,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=43.2,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=43.5,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=48.3,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=53.7,GRANTED
2026-05-18 11:21:13,FACE_NO_MATCH,conf=57.8,DENIED
2026-05-18 11:21:13,FACE_MATCH,conf=55.0,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=51.0,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=51.7,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=54.4,GRANTED
2026-05-18 11:21:13,FACE_NO_MATCH,conf=56.4,DENIED
2026-05-18 11:21:13,FACE_NO_MATCH,conf=55.7,DENIED
2026-05-18 11:21:13,FACE_NO_MATCH,conf=56.5,DENIED
2026-05-18 11:21:13,FACE_MATCH,conf=52.3,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=54.2,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=52.8,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=53.3,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=51.3,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=51.4,GRANTED
2026-05-18 11:21:13,FACE_MATCH,conf=51.9,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=50.7,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=50.2,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=51.1,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=53.1,GRANTED
2026-05-18 11:21:14,FACE_NO_MATCH,conf=56.2,DENIED
2026-05-18 11:21:14,FACE_NO_MATCH,conf=56.4,DENIED
2026-05-18 11:21:14,FACE_NO_MATCH,conf=55.5,DENIED
2026-05-18 11:21:14,FACE_NO_MATCH,conf=58.2,DENIED
2026-05-18 11:21:14,FACE_MATCH,conf=54.0,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=52.9,GRANTED
2026-05-18 11:21:14,FACE_NO_MATCH,conf=58.5,DENIED
2026-05-18 11:21:14,FACE_MATCH,conf=54.1,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=54.0,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=54.1,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=53.9,GRANTED
2026-05-18 11:21:14,FACE_NO_MATCH,conf=55.5,DENIED
2026-05-18 11:21:14,FACE_NO_MATCH,conf=57.1,DENIED
2026-05-18 11:21:14,FACE_NO_MATCH,conf=60.7,DENIED
2026-05-18 11:21:14,FACE_MATCH,conf=54.4,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=54.4,GRANTED
2026-05-18 11:21:14,FACE_NO_MATCH,conf=55.4,DENIED
2026-05-18 11:21:14,FACE_MATCH,conf=50.6,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=50.7,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=45.4,GRANTED
2026-05-18 11:21:14,FACE_MATCH,conf=45.6,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=48.0,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=48.0,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=46.3,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=48.7,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=43.4,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=45.3,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=45.4,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=45.8,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=46.5,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=42.8,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=42.3,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=48.3,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=41.7,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=51.2,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=44.1,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=44.9,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=41.5,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=43.0,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=49.7,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=53.7,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=53.7,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=43.3,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=43.5,GRANTED
2026-05-18 11:21:15,FACE_MATCH,conf=48.6,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=43.3,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=49.1,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=42.5,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=42.5,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=44.3,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=44.6,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=43.0,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=45.7,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=44.8,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=48.6,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=46.9,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=44.1,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=42.9,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=46.6,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=50.8,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=45.1,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=46.4,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=49.1,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=47.1,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=45.0,GRANTED
2026-05-18 11:21:16,LED_RELAY,Good brightness,OFF
2026-05-18 11:21:16,FACE_MATCH,conf=47.8,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=50.8,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=49.5,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=47.2,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=49.4,GRANTED
2026-05-18 11:21:16,FACE_MATCH,conf=50.2,GRANTED
2026-05-18 11:21:17,FACE_NO_MATCH,conf=57.8,DENIED
2026-05-18 11:21:17,FACE_NO_MATCH,conf=66.1,DENIED
2026-05-18 11:21:17,FACE_NO_MATCH,conf=74.4,DENIED
2026-05-18 11:21:17,FACE_NO_MATCH,conf=58.2,DENIED
2026-05-18 11:21:17,FACE_MATCH,conf=54.9,GRANTED
2026-05-18 11:21:17,FACE_NO_MATCH,conf=60.3,DENIED
2026-05-18 11:21:17,FACE_NO_MATCH,conf=56.3,DENIED
2026-05-18 11:21:17,FACE_NO_MATCH,conf=58.5,DENIED
2026-05-18 11:21:17,FACE_MATCH,conf=54.1,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=50.0,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=49.4,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=52.4,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=53.5,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=51.6,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=49.0,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=49.8,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=51.0,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=48.5,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=48.9,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=48.3,GRANTED
2026-05-18 11:21:17,FACE_MATCH,conf=49.5,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=46.0,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=47.0,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=46.8,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=43.8,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=43.1,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=43.6,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=40.7,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=42.1,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=39.3,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=46.3,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=38.5,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=42.9,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=42.4,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=43.0,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=43.8,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=43.2,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=42.6,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=43.2,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=45.1,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=42.1,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=40.4,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=43.9,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=43.4,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=40.1,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=41.5,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=43.3,GRANTED
2026-05-18 11:21:18,FACE_MATCH,conf=41.7,GRANTED
2026-05-18 11:21:19,FACE_MATCH,conf=40.5,GRANTED
2026-05-18 11:21:19,FACE_MATCH,conf=41.2,GRANTED
2026-05-18 11:21:19,FACE_MATCH,conf=40.8,GRANTED
2026-05-18 11:21:19,FACE_MATCH,conf=43.2,GRANTED
